name, currStatus, capital, 证券机构, 会计事务所, 律师事务所, 资产评估机构
视联动力信息技术股份有限公司, 8, 18.3015, 中信建投证券股份有限公司, 毕马威华振会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 中联资产评估集团有限公司, 北京中企华资产评估有限责任公司
成都苑东生物制药股份有限公司, 8, 11.13, 中信证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 天源资产评估有限公司
上海新数网络科技股份有限公司, 8, 2.5088, 天风证券股份有限公司, 普华永道中天会计师事务所（特殊普通合伙）, 上海市通力律师事务所, 上海众华资产评估有限公司
北京安博通科技股份有限公司, 5, 2.9774, 天风证券股份有限公司, 大信会计师事务所（特殊普通合伙）, 国浩律师（北京）事务所, 中威正信（北京）资产评估有限公司
深圳市贝斯达医疗股份有限公司, 8, 3.38, 东兴证券股份有限公司, 天职国际会计师事务所（特殊普通合伙）, 北京观韬中茂律师事务所, 福建联合中和资产评估土地房地产估价有限公司
北京海天瑞声科技股份有限公司, 8, 7.2542, 华泰联合证券有限责任公司, 瑞华会计师事务所（特殊普通合伙）, 北京市天元律师事务所, 亚洲(北京)资产评估有限公司
北京诺康达医药科技股份有限公司, 8, 4.3739, 德邦证券股份有限公司, 华普天健会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 中水致远资产评估有限公司
和舰芯片制造（苏州）股份有限公司, 8, 25, 长江证券承销保荐有限公司, 大华会计师事务所（特殊普通合伙）, 北京海润天睿律师事务所, 中和资产评估有限公司
深圳微芯生物科技股份有限公司, 5, 8.035, 安信证券股份有限公司, 毕马威华振会计师事务所（特殊普通合伙）, 上海市通力律师事务所, 北京天圆开资产评估有限公司
晶晨半导体（上海）股份有限公司, 5, 15.143, 国泰君安证券股份有限公司, 安永华明会计师事务所（特殊普通合伙）, 北京市君合律师事务所, 上海申威资产评估有限公司
上海柏楚电子科技股份有限公司, 5, 8.3537, 中信证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京市天元律师事务所, 上海财瑞资产评估有限公司
北京木瓜移动科技股份有限公司, 8, 11.7586, 中天国富证券有限公司, 立信会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 开元资产评估有限公司
交控科技股份有限公司, 5, 5.5, 中国国际金融股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京市金杜律师事务所
北京航天宏图信息技术股份有限公司, 5, 5.667, 国信证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 北京国融兴华资产评估有限责任公司
广东嘉元科技股份有限公司, 5, 9.6941, 东兴证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 广东信达律师事务所, 中联国际评估咨询有限公司
北京沃尔德金刚石工具股份有限公司, 5, 4.0729, 中信建投证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 北京北方亚事资产评估事务所（特殊普通合伙）
广州方邦电子股份有限公司, 5, 10.5819, 华泰联合证券有限责任公司, 天健会计师事务所（特殊普通合伙）, 广东信达律师事务所, 广东中广信资产评估有限公司
北京天宜上佳高新材料股份有限公司, 5, 6.456, 中信建投证券股份有限公司, 中审众环会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 北京国融兴华资产评估有限责任公司
苏州瀚川智能科技股份有限公司, 5, 4.6758, 安信证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 国浩律师（南京）事务所
虹软科技股份有限公司, 5, 11.3153, 华泰联合证券有限责任公司, 中信建投证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 上海市方达律师事务所, 上海立信资产评估有限公司
南京微创医学科技股份有限公司, 5, 8.9434, 南京证券股份有限公司, 中天运会计师事务所（特殊普通合伙）, 北京金诚同达律师事务所, 江苏银信资产评估房地产估价有限公司, 江苏中天资产评估事务所有限公司
上海微创心脉医疗科技股份有限公司, 5, 6.511, 华菁证券有限公司, 国泰君安证券股份有限公司, 毕马威华振会计师事务所（特殊普通合伙）, 北京德恒律师事务所
宁波容百新能源科技股份有限公司, 5, 16, 中信证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所, 北京中天华资产评估有限责任公司
哈尔滨新光光电科技股份有限公司, 5, 8.7562, 中信建投证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 北京中同华资产评估有限公司
西部超导材料科技股份有限公司, 5, 8, 中信建投证券股份有限公司, 中审众环会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所, 湖北众联资产评估有限公司
福建福光股份有限公司首次公开发行股票并在科创板上市, 5, 6.5108, 兴业证券股份有限公司, 福建华兴会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所
安集微电子科技（上海）股份有限公司, 5, 3.031, 申万宏源证券承销保荐有限责任公司, 毕马威华振会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 北京中同华资产评估有限公司
中微半导体设备（上海）股份有限公司, 5, 10, 海通证券股份有限公司, 普华永道中天会计师事务所（特殊普通合伙）, 上海市方达律师事务所
西安铂力特增材技术股份有限公司, 5, 7, 中信建投证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 正衡资产评估有限责任公司
乐鑫信息科技（上海）股份有限公司, 5, 10.1141, 招商证券股份有限公司, 天职国际会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 沃克森（北京）国际资产评估有限公司
深圳光峰科技股份有限公司, 5, 10, 华泰联合证券有限责任公司, 天健会计师事务所（特殊普通合伙）, 北京市君合律师事务所, 广东中广信资产评估有限公司
中国铁路通信信号股份有限公司, 5, 105, 中国国际金融股份有限公司, 安永华明会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 中联资产评估集团有限公司
澜起科技股份有限公司, 5, 23.0019, 中信证券股份有限公司, 瑞华会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所
浙江杭可科技股份有限公司, 5, 5.4686, 国信证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 坤元资产评估有限公司
苏州天准科技股份有限公司, 5, 10, 海通证券股份有限公司, 瑞华会计师事务所（特殊普通合伙）, 浙江六和律师事务所, 北京天健兴业资产评估有限公司
苏州华兴源创科技股份有限公司, 5, 10.0892, 华泰联合证券有限责任公司, 华普天健会计师事务所（特殊普通合伙）, 上海市通力律师事务所
烟台睿创微纳技术股份有限公司, 5, 4.5, 中信证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 北京市中银律师事务所, 中水致远资产评估有限公司, 中联资产评估集团有限公司
深圳新益昌科技股份有限公司, 2, 5.5199, 中泰证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 广东信达律师事务所, 中瑞世联资产评估（北京）有限公司, 上海众华资产评估有限公司
科德数控股份有限公司, 2, 9.7624, 中信证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京观韬中茂律师事务所, 银信资产评估有限公司, 中联资产评估集团有限公司
新疆大全新能源股份有限公司, 2, 50, 中国国际金融股份有限公司, 德勤华永会计师事务所（特殊普通合伙）, 北京市君合律师事务所, 上海众华资产评估有限公司
影石创新科技股份有限公司, 2, 4.6378, 中信证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 北京华亚正信资产评估有限公司
成都智明达电子股份有限公司, 3, 4.3623, 中信建投证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所
瑞能半导体科技股份有限公司, 2, 6.7265, 中信证券股份有限公司, 安永华明会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 亚洲(北京)资产评估有限公司
优利德科技（中国）股份有限公司, 4, 4.2495, 长城证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 北京华亚正信资产评估有限公司
杭州爱科科技股份有限公司, 4, 4.7, 海通证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 银信资产评估有限公司
腾景科技股份有限公司, 4, 3.3965, 兴业证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 福建至理律师事务所, 厦门市大学资产评估土地房地产估价有限责任公司
成都纵横自动化技术股份有限公司, 4, 4.5086, 国泰君安证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 开元资产评估有限公司
辽宁成大生物股份有限公司, 4, 20.4, 中信证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 辽宁恒信律师事务所, 北京天健兴业资产评估有限公司
杭州柯林电气股份有限公司, 3, 5.1278, 浙商证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市大成律师事务所, 坤元资产评估有限公司
中科微至智能制造科技江苏股份有限公司, 1, 13.3943, 中信证券股份有限公司, 毕马威华振会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 北京中企华资产评估有限责任公司
深圳市鼎阳科技股份有限公司, 3, 3.3838, 国信证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 中水致远资产评估有限公司
杭州宏华数码科技股份有限公司, 3, 9.167, 浙商证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 国浩律师（杭州）事务所
包头天和磁材科技股份有限公司, 2, 6, 湘财证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 开元资产评估有限公司
亚洲硅业（青海）股份有限公司, 1, 15, 平安证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 坤元资产评估有限公司
浙江国祥股份有限公司, 1, 5.9888, 东方证券承销保荐有限公司, 天健会计师事务所（特殊普通合伙）, 浙江天册律师事务所, 坤元资产评估有限公司
安徽省通源环境节能股份有限公司, 5, 4.6493, 国元证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 安徽承义律师事务所, 中水致远资产评估有限公司
悦康药业集团股份有限公司, 5, 15.05, 中信证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 上海市瑛明律师事务所, 北京华亚正信资产评估有限公司
明冠新材料股份有限公司, 5, 4.1, 民生证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 广东中广信资产评估有限公司
新风光电子科技股份有限公司首次公开发行股票并在科创板上市, 3, 5.902, 红塔证券股份有限公司, 中泰证券股份有限公司, 中兴华会计师事务所（特殊普通合伙）, 浙江天册律师事务所, 北京国友大正资产评估有限公司
上海和辉光电股份有限公司, 2, 100, 东方证券承销保荐有限公司, 立信会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 上海东洲资产评估有限公司
赛克赛斯生物科技股份有限公司, 2, 3.05, 海通证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 上海澄明则正律师事务所, 山东正源和信资产评估有限公司
国泰新点软件股份有限公司, 2, 29, 国泰君安证券股份有限公司, 天职国际会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所, 江苏华信资产评估有限公司
上海霍莱沃电子系统技术股份有限公司, 2, 3.6332, 海通证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 北京金杜（成都）律师事务所, 银信资产评估有限公司
山东科汇电力自动化股份有限公司, 2, 2.5, 国海证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京海润天睿律师事务所, 中和资产评估有限公司, 银信资产评估有限公司
中钢集团马鞍山矿山研究总院股份有限公司, 1, 3.6089, 民生证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 北京市君致律师事务所, 中联资产评估集团有限公司
浙江光华科技股份有限公司, 2, 5.8733, 国泰君安证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 国浩律师（杭州）事务所, 坤元资产评估有限公司
龙迅半导体（合肥）股份有限公司, 2, 3.1535, 华安证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 安徽天禾律师事务所, 中水致远资产评估有限公司
威腾电气集团股份有限公司, 2, 4.0561, 中信证券股份有限公司, 江苏苏亚金诚会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 江苏中企华中天资产评估有限公司
金冠电气股份有限公司, 3, 4.2563, 招商证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 北京亚太联华资产评估有限公司
广东富信科技股份有限公司, 3, 5.0291, 中泰证券股份有限公司, 中审众环会计师事务所（特殊普通合伙）, 北京德和衡律师事务所, 广东联信资产评估土地房地产估价有限公司
博创智能装备股份有限公司, 1, 6.4271, 国金证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 广东联信资产评估土地房地产估价有限公司
江苏金迪克生物技术股份有限公司, 2, 16, 中信证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 国众联资产评估土地房地产估价有限公司
北京诺禾致源科技股份有限公司, 3, 5.0399, 中信证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 中和资产评估有限公司
气派科技股份有限公司, 3, 4.8593, 华创证券有限责任公司, 天职国际会计师事务所（特殊普通合伙）, 北京市天元律师事务所, 沃克森（北京）国际资产评估有限公司
武汉菱电汽车电控系统股份有限公司, 3, 5.4729, 长江证券承销保荐有限公司, 中汇会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 银信资产评估有限公司
江苏诺泰澳赛诺生物制药股份有限公司, 3, 5.5, 南京证券股份有限公司, 中天运会计师事务所（特殊普通合伙）, 国浩律师（杭州）事务所, 江苏华信资产评估有限公司
深圳市紫光照明技术股份有限公司, 2, 4.5588, 华安证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市君合律师事务所, 福建联合中和资产评估土地房地产估价有限公司
丹娜（天津）生物科技股份有限公司, 1, 4.0815, 中信证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 万隆（上海）资产评估有限公司
成都新朝阳作物科学股份有限公司, 2, 5.767, 华西证券股份有限公司, 四川华信（集团）会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 中联资产评估集团有限公司
上海拓璞数控科技股份有限公司, 2, 5.0413, 招商证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京市竞天公诚律师事务所, 北京中同华资产评估有限公司
无锡力芯微电子股份有限公司, 3, 6.133, 光大证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 国浩律师（南京）事务所, 中京民信(北京)资产评估有限公司
南京森根科技股份有限公司, 3, 5.821, 华泰联合证券有限责任公司, 立信会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 江苏金证通资产评估房地产估价有限公司
昆腾微电子股份有限公司, 2, 3.3596, 平安证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 中和资产评估有限公司
福建汇川物联网技术科技股份有限公司, 2, 8.78, 国泰君安证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 北京国融兴华资产评估有限责任公司
山东英科环保再生资源股份有限公司, 2, 8.7681, 国金证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 上海泽昌律师事务所, 坤元资产评估有限公司
嘉和美康（北京）科技股份有限公司, 2, 7.5, 华泰联合证券有限责任公司, 大华会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 中联资产评估集团有限公司
江苏金智教育信息股份有限公司, 2, 6.97, 东方证券承销保荐有限公司, 中天运会计师事务所（特殊普通合伙）, 江苏世纪同仁律师事务所, 江苏金证通资产评估房地产估价有限公司
北京阳光诺和药物研究股份有限公司, 2, 4.8416, 民生证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 北京市天元律师事务所, 中铭国际资产评估（北京）有限责任公司
北京凯因科技股份有限公司, 4, 10.919, 海通证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 广东信达律师事务所
常州银河世纪微电子股份有限公司, 4, 3.2205, 中信建投证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 国浩律师（杭州）事务所, 银信资产评估有限公司
无锡航亚科技股份有限公司, 5, 6.7201, 华泰联合证券有限责任公司, 光大证券股份有限公司, 江苏公证天业会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 坤元资产评估有限公司
深圳市明微电子股份有限公司, 5, 4.6229, 中信建投证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 广东华商律师事务所, 银信资产评估有限公司
东莞市鼎通精密科技股份有限公司, 5, 4.45, 东莞证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 中联国际评估咨询有限公司
上海翼捷工业安全设备股份有限公司, 3, 3.9449, 国金证券股份有限公司, 天职国际会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 银信资产评估有限公司
湖南华纳大药厂股份有限公司, 2, 13.8213, 西部证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 开元资产评估有限公司
安徽元琛环保科技股份有限公司, 3, 3.25, 国元证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 中水致远资产评估有限公司
杭州安杰思医学科技股份有限公司, 3, 3.8839, 中信证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 坤元资产评估有限公司
成都欧林生物科技股份有限公司, 2, 7.6291, 英大证券有限责任公司, 中勤万信会计师事务所（特殊普通合伙）, 上海市瑛明律师事务所
广东百合医疗科技股份有限公司, 2, 8.4212, 兴业证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京市天元律师事务所, 中联国际评估咨询有限公司
安徽森泰木塑集团股份有限公司, 2, 3.6459, 民生证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 中水致远资产评估有限公司
昆山东威科技股份有限公司, 3, 5.7044, 安信证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 国浩律师（杭州）事务所, 坤元资产评估有限公司
安徽华恒生物科技股份有限公司科创板IPO, 3, 5.7052, 兴业证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 安徽天禾律师事务所, 中水致远资产评估有限公司
长春百克生物科技股份公司_IPO, 2, 16.8083, 中信证券股份有限公司, 大信会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 中铭国际资产评估（北京）有限责任公司
朝阳微电子科技股份有限公司, 1, 4.6, 海通证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京金诚同达律师事务所, 北京天健兴业资产评估有限公司
上海冠龙阀门节能设备股份有限公司, 1, 11.8744, 长江证券承销保荐有限公司, 大华会计师事务所（特殊普通合伙）, 北京海润天睿律师事务所, 中和资产评估有限公司
广东纬德信息科技股份有限公司, 3, 4.2049, 中信证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 广东信达律师事务所, 广东中广信资产评估有限公司
上海健耕医药科技股份有限公司, 2, 11.4348, 国金证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 上海市通力律师事务所, 银信资产评估有限公司
格科微有限公司, 3, 69.6, 中国国际金融股份有限公司, 普华永道中天会计师事务所（特殊普通合伙）, 北京市中伦律师事务所
江苏灿勤科技股份有限公司, 2, 38.3633, 中信建投证券股份有限公司, 立信中联会计师事务所（特殊普通合伙）, 国浩律师（南京）事务所, 上海申威资产评估有限公司
深圳市倍轻松科技股份有限公司, 2, 4.9673, 安信证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 广东信达律师事务所, 北京亚太联华资产评估有限公司
广东莱尔新材料科技股份有限公司, 3, 5.5366, 东方证券承销保荐有限公司, 中审众环会计师事务所（特殊普通合伙）, 广东信达律师事务所
爱威科技股份有限公司, 3, 3.8, 西部证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 湖南启元律师事务所, 开元资产评估有限公司
合肥芯碁微电子装备股份有限公司, 3, 4.7341, 海通证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 中水致远资产评估有限公司
江苏康众数字医疗科技股份有限公司, 4, 4.4577, 中信证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 江苏中企华中天资产评估有限公司
成都极米科技股份有限公司, 4, 12.0006, 中国国际金融股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 北京市大成律师事务所, 开元资产评估有限公司
安徽容知日新科技股份有限公司, 2, 5.325, 国元证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 中水致远资产评估有限公司
佛山市蓝箭电子股份有限公司, 2, 5.0009, 金元证券股份有限公司, 福建华兴会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 亚洲(北京)资产评估有限公司
深圳汉弘数字印刷集团股份有限公司, 8, 6.8253, 民生证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 国众联资产评估土地房地产估价有限公司
江苏富淼科技股份有限公司, 4, 6, 华泰联合证券有限责任公司, 中汇会计师事务所（特殊普通合伙）, 北京市中伦文德律师事务所, 北京北方亚事资产评估事务所（特殊普通合伙）
广东聚石化学股份有限公司, 4, 4.9046, 光大证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京海润天睿律师事务所
广东九联科技股份有限公司, 3, 6.5321, 民生证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 北京国友大正资产评估有限公司
华海清科股份有限公司, 2, 10, 国泰君安证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京海润天睿律师事务所, 北京国融兴华资产评估有限责任公司
株洲欧科亿数控精密刀具股份有限公司, 5, 6, 民生证券股份有限公司, 中天运会计师事务所（特殊普通合伙）, 广东竞德律师事务所, 同致信德（北京）资产评估有限公司
科兴生物制药股份有限公司, 5, 17.0511, 中信建投证券股份有限公司, 大华会计师事务所（特殊普通合伙）, 北京市嘉源律师事务所, 国众联资产评估土地房地产估价有限公司
恒玄科技（上海）股份有限公司, 5, 20, 中信建投证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 中联资产评估集团有限公司
智洋创新科技股份有限公司首次公开发行股票并在科创板上市项目, 3, 3.4963, 民生证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京德和衡律师事务所, 北京中科华资产评估有限公司
洛阳中超新材料股份有限公司首次公开发行并在科创板上市, 2, 9.1639, 海通证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所, 天源资产评估有限公司
广东鸿铭智能股份有限公司, 2, 3.0153, 东莞证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 国众联资产评估土地房地产估价有限公司
杭州安旭生物科技股份有限公司, 3, 4.5899, 民生证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 万隆（上海）资产评估有限公司
广州三孚新材料科技股份有限公司, 2, 2.6, 民生证券股份有限公司, 华兴会计师事务所（特殊普通合伙）, 北京观韬中茂律师事务所, 广东联信资产评估土地房地产估价有限公司
广东芳源环保股份有限公司, 2, 10.5, 中国国际金融股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 沃克森（北京）国际资产评估有限公司
厦门厦钨新能源材料股份有限公司, 2, 15, 兴业证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 福建至理律师事务所, 福建联合中和资产评估土地房地产估价有限公司, 北京中企华资产评估有限责任公司
成都国光电气股份有限公司, 2, 9.0809, 中信证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 北京德恒律师事务所, 北京中天华资产评估有限责任公司
四川天微电子股份有限公司, 2, 5.2013, 国金证券股份有限公司, 四川华信（集团）会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 国众联资产评估土地房地产估价有限公司
浙江开创环保科技股份有限公司, 1, 3.9647, 海通证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 浙江天册律师事务所, 坤元资产评估有限公司
苏州快可光伏电子股份有限公司, 1, 3.3139, 海通证券股份有限公司, 中审众环会计师事务所（特殊普通合伙）, 北京市康达律师事务所, 北京华亚正信资产评估有限公司
合肥工大高科信息科技股份有限公司, 2, 2.5813, 国元证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 安徽承义律师事务所, 安徽中联国信资产评估有限责任公司
苏州艾隆科技股份有限公司, 3, 4.7699, 海通证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京观韬中茂律师事务所, 北京天健兴业资产评估有限公司
呈和科技股份有限公司, 2, 4.5, 中信建投证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 广东联信资产评估土地房地产估价有限公司
江苏柯菲平医药股份有限公司, 8, 15.8954, 国金证券股份有限公司, 天职国际会计师事务所（特殊普通合伙）, 江苏世纪同仁律师事务所, 上海立信资产评估有限公司
浙江海盐力源环保科技股份有限公司, 2, 3.5914, 中信证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 北京中天和资产评估有限公司
上海皓元医药股份有限公司, 3, 6.5, 民生证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 上海市广发律师事务所, 银信资产评估有限公司
有研粉末新材料股份有限公司, 3, 4.0461, 长江证券承销保荐有限公司, 天职国际会计师事务所（特殊普通合伙）, 北京市金杜律师事务所, 沃克森（北京）国际资产评估有限公司
广州禾信仪器股份有限公司, 2, 3.2628, 国信证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 国信信扬律师事务所, 沃克森（北京）国际资产评估有限公司
北京同益中新材料科技股份有限公司, 2, 3.3164, 安信证券股份有限公司, 华泰联合证券有限责任公司, 天职国际会计师事务所（特殊普通合伙）, 北京观韬中茂律师事务所
杭州博拓生物科技股份有限公司, 2, 8.9145, 国泰君安证券股份有限公司, 中汇会计师事务所（特殊普通合伙）, 浙江天册律师事务所, 天源资产评估有限公司
博众精工科技股份有限公司, 2, 11.1, 华泰联合证券有限责任公司, 立信会计师事务所（特殊普通合伙）, 上海澄明则正律师事务所, 上海申威资产评估有限公司
上海赛伦生物技术股份有限公司, 1, 4, 方正证券承销保荐有限责任公司, 天职国际会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 上海众华资产评估有限公司
宁波均普智能制造股份有限公司, 2, 7.5, 海通证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 国浩律师（上海）事务所, 北京中企华资产评估有限责任公司
苏州昀冢电子科技股份有限公司, 3, 9.8528, 华泰联合证券有限责任公司, 天衡会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 北京天健兴业资产评估有限公司
科美诊断技术股份有限公司, 3, 6.347, 中信证券股份有限公司, 信永中和会计师事务所（特殊普通合伙）, 北京市竞天公诚律师事务所, 上海众华资产评估有限公司
南通星球石墨股份有限公司, 3, 6.1109, 华泰联合证券有限责任公司, 致同会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 中水致远资产评估有限公司
浙江和达科技股份有限公司, 2, 5.3649, 东兴证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 上海市广发律师事务所, 万隆（上海）资产评估有限公司
北京中科晶上科技股份有限公司, 2, 10, 中信建投证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 北京市中伦律师事务所, 中京民信(北京)资产评估有限公司, 北京国融兴华资产评估有限责任公司
珠海冠宇电池股份有限公司, 1, 32.49, 招商证券股份有限公司, 致同会计师事务所（特殊普通合伙）, 上海市通力律师事务所, 厦门市大学资产评估土地房地产估价有限责任公司
奥精医疗科技股份有限公司, 2, 7.8883, 华泰联合证券有限责任公司, 立信会计师事务所（特殊普通合伙）, 北京观韬中茂律师事务所, 上海东洲资产评估有限公司
上海海优威新材料股份有限公司, 4, 6, 海通证券股份有限公司, 容诚会计师事务所（特殊普通合伙）, 北京国枫律师事务所, 北京北方亚事资产评估事务所（特殊普通合伙）
上海蓝科石化环保科技股份有限公司, 2, 3.42, 中信建投证券股份有限公司, 天健会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所, 上海申威资产评估有限公司
浙江晨泰科技股份有限公司, 1, 2.8541, 海通证券股份有限公司, 立信会计师事务所（特殊普通合伙）, 上海市锦天城律师事务所
